order_in_orders,order_status,order_purchase_timestamp,order_delivered_customer_date,order_in_items,itemid,price,order_in_payments,paymentid,payment_without_items
65df8539acbce2e41ba3a4a3ce0a3470,unavailable,2017-06-07 16:08:41,,,,,65df8539acbce2e41ba3a4a3ce0a3470,65df8539acbce2e41ba3a4a3ce0a34701,257.21
96e78a16640bdff7370dd73cb821fc01,unavailable,2017-07-02 22:15:35,,,,,96e78a16640bdff7370dd73cb821fc01,96e78a16640bdff7370dd73cb821fc011,41.99
9bc5c73ed95bec088ff04d924946fa45,unavailable,2018-01-14 21:32:20,,,,,9bc5c73ed95bec088ff04d924946fa45,9bc5c73ed95bec088ff04d924946fa451,427.9
baec85e7fa005a17b89b8bf93300cb5f,unavailable,2018-01-12 02:07:28,,,,,baec85e7fa005a17b89b8bf93300cb5f,baec85e7fa005a17b89b8bf93300cb5f1,16.95
73628c6d02ed8f6134d9752cd7b83c2a,unavailable,2018-02-14 11:05:31,,,,,73628c6d02ed8f6134d9752cd7b83c2a,73628c6d02ed8f6134d9752cd7b83c2a1,226.23
afb61112fb99b07fe17e591c68c0c84c,canceled,2018-09-06 10:48:12,,,,,afb61112fb99b07fe17e591c68c0c84c,afb61112fb99b07fe17e591c68c0c84c1,2266.61
7622da48f027d5659a0d7b0a43597354,unavailable,2017-07-09 14:27:44,,,,,7622da48f027d5659a0d7b0a43597354,7622da48f027d5659a0d7b0a435973541,16.97
91663de20f19686d62e4dbc0087fcf62,unavailable,2017-07-08 09:55:28,,,,,91663de20f19686d62e4dbc0087fcf62,91663de20f19686d62e4dbc0087fcf621,104.28
2b0edc4c59d83dcef85466718c36a317,unavailable,2017-09-29 19:17:10,,,,,2b0edc4c59d83dcef85466718c36a317,2b0edc4c59d83dcef85466718c36a3171,112.91
9192399976bb077688f5cf72fc8ab37b,unavailable,2017-10-30 13:27:56,,,,,9192399976bb077688f5cf72fc8ab37b,9192399976bb077688f5cf72fc8ab37b1,88.55
869eb48662057e0341d47dae5334b693,unavailable,2017-10-31 22:14:54,,,,,869eb48662057e0341d47dae5334b693,869eb48662057e0341d47dae5334b6931,74.46
834550696228970ef03d30419db216e1,unavailable,2017-10-29 19:19:56,,,,,834550696228970ef03d30419db216e1,834550696228970ef03d30419db216e11,116.94
00daac8efd71674d62356c2a306d1e4c,unavailable,2017-11-21 19:20:25,,,,,00daac8efd71674d62356c2a306d1e4c,00daac8efd71674d62356c2a306d1e4c1,67.97
651a89e11653d8df43a624a903fe0f5e,canceled,2017-06-06 20:31:46,,,,,651a89e11653d8df43a624a903fe0f5e,651a89e11653d8df43a624a903fe0f5e1,215.55
616fa7d4871b87832197b2a137a115d2,canceled,2018-10-01 15:30:09,,,,,616fa7d4871b87832197b2a137a115d2,616fa7d4871b87832197b2a137a115d21,80.38
a68ce1686d536ca72bd2dadc4b8671e5,shipped,2016-10-05 01:47:40,,,,,a68ce1686d536ca72bd2dadc4b8671e5,a68ce1686d536ca72bd2dadc4b8671e51,77.73
cbc0f78d9e0d7cd99582cd7552cfd64f,unavailable,2017-02-14 11:45:11,,,,,cbc0f78d9e0d7cd99582cd7552cfd64f,cbc0f78d9e0d7cd99582cd7552cfd64f1,282.46
295f0c892077fab482adb25cfc37aa79,unavailable,2017-07-06 13:31:05,,,,,295f0c892077fab482adb25cfc37aa79,295f0c892077fab482adb25cfc37aa791,92.99
b842e9225252d13f6af62ff4508d7c43,unavailable,2017-08-02 22:17:16,,,,,b842e9225252d13f6af62ff4508d7c43,b842e9225252d13f6af62ff4508d7c431,102.82
69647a30e77959dbf0000636927c27d6,unavailable,2017-08-11 21:08:16,,,,,69647a30e77959dbf0000636927c27d6,69647a30e77959dbf0000636927c27d61,70.0
fdcca0e15a4d03e3fb89fb14664a3744,unavailable,2017-09-11 20:02:08,,,,,fdcca0e15a4d03e3fb89fb14664a3744,fdcca0e15a4d03e3fb89fb14664a37441,29.59
d6bf93d827293f0b9a1582be0719a1e3,unavailable,2017-09-20 17:48:30,,,,,d6bf93d827293f0b9a1582be0719a1e3,d6bf93d827293f0b9a1582be0719a1e31,63.53
752c0993c4993edea8eac33fda648244,unavailable,2017-11-22 13:44:56,,,,,752c0993c4993edea8eac33fda648244,752c0993c4993edea8eac33fda6482441,24.77
0e64b89242bbb62b8ea29c57fc8073fb,unavailable,2017-11-23 10:53:08,,,,,0e64b89242bbb62b8ea29c57fc8073fb,0e64b89242bbb62b8ea29c57fc8073fb1,166.99
00a500bc03bc4ec968e574c2553bed4b,unavailable,2017-11-23 10:53:01,,,,,00a500bc03bc4ec968e574c2553bed4b,00a500bc03bc4ec968e574c2553bed4b1,555.99
c47e4de55f6735f7ddc4c6026769d569,unavailable,2018-02-28 17:29:34,,,,,c47e4de55f6735f7ddc4c6026769d569,c47e4de55f6735f7ddc4c6026769d5691,61.19
b34369ee8397436dd7ceb8bb7783671d,canceled,2017-06-07 20:11:29,,,,,b34369ee8397436dd7ceb8bb7783671d,b34369ee8397436dd7ceb8bb7783671d2,2.96
b34369ee8397436dd7ceb8bb7783671d,canceled,2017-06-07 20:11:29,,,,,b34369ee8397436dd7ceb8bb7783671d,b34369ee8397436dd7ceb8bb7783671d1,16.88
b34369ee8397436dd7ceb8bb7783671d,canceled,2017-06-07 20:11:29,,,,,b34369ee8397436dd7ceb8bb7783671d,b34369ee8397436dd7ceb8bb7783671d4,26.65
b34369ee8397436dd7ceb8bb7783671d,canceled,2017-06-07 20:11:29,,,,,b34369ee8397436dd7ceb8bb7783671d,b34369ee8397436dd7ceb8bb7783671d3,37.01
52ffca67c47f7bc4350f82b1d2c20dec,canceled,2017-11-26 18:42:08,,,,,52ffca67c47f7bc4350f82b1d2c20dec,52ffca67c47f7bc4350f82b1d2c20dec1,107.87
52dfaf3e430903d40571c0eb44d324b5,unavailable,2017-02-16 20:55:53,,,,,52dfaf3e430903d40571c0eb44d324b5,52dfaf3e430903d40571c0eb44d324b51,123.44
f63be24880200ae32aa24f5b458a3dc3,unavailable,2017-01-27 13:39:53,,,,,f63be24880200ae32aa24f5b458a3dc3,f63be24880200ae32aa24f5b458a3dc31,147.99
1f5833c59dc618d2d3b9072f51195d16,unavailable,2017-04-29 09:42:12,,,,,1f5833c59dc618d2d3b9072f51195d16,1f5833c59dc618d2d3b9072f51195d161,136.04
ad9a8214948a5bbd4fa03af2ea598a20,unavailable,2017-05-07 21:27:38,,,,,ad9a8214948a5bbd4fa03af2ea598a20,ad9a8214948a5bbd4fa03af2ea598a201,340.2
adba6d04acdb64b6df4751a0e639dfd9,unavailable,2017-06-20 17:53:16,,,,,adba6d04acdb64b6df4751a0e639dfd9,adba6d04acdb64b6df4751a0e639dfd91,279.18
24cee263ae15271412b77854eb10b840,unavailable,2017-11-01 18:16:28,,,,,24cee263ae15271412b77854eb10b840,24cee263ae15271412b77854eb10b8401,607.43
e3911e9d71dfe83390a806612556c49b,unavailable,2017-11-13 17:35:24,,,,,e3911e9d71dfe83390a806612556c49b,e3911e9d71dfe83390a806612556c49b1,43.6
05c852fbe20c108caf9f479633cbe088,unavailable,2018-07-12 12:21:56,,,,,05c852fbe20c108caf9f479633cbe088,05c852fbe20c108caf9f479633cbe0881,2345.03
04a2ba381317648726f46210a46ece95,canceled,2018-08-09 09:13:44,,,,,04a2ba381317648726f46210a46ece95,04a2ba381317648726f46210a46ece951,85.71
3257d333ee8b3f21786b6270940d1fd4,unavailable,2017-02-13 17:18:58,,,,,3257d333ee8b3f21786b6270940d1fd4,3257d333ee8b3f21786b6270940d1fd41,171.85
8298521946fcd8c9f8b984aad6176694,unavailable,2017-03-07 23:02:58,,,,,8298521946fcd8c9f8b984aad6176694,8298521946fcd8c9f8b984aad61766941,124.73
f56dc9034c3962e36d49fb73baa12800,unavailable,2017-08-10 22:20:51,,,,,f56dc9034c3962e36d49fb73baa12800,f56dc9034c3962e36d49fb73baa128001,205.81
62492d216bd7ca39cab1f24109b6bfd7,unavailable,2017-11-05 08:26:50,,,,,62492d216bd7ca39cab1f24109b6bfd7,62492d216bd7ca39cab1f24109b6bfd71,215.94
0cfc5b8b63bf71f738f96e68adb96b3d,unavailable,2017-12-05 20:48:42,,,,,0cfc5b8b63bf71f738f96e68adb96b3d,0cfc5b8b63bf71f738f96e68adb96b3d1,246.19
947e9c6bfd83a06953c420ef92d3da6e,canceled,2018-08-15 15:13:32,,,,,947e9c6bfd83a06953c420ef92d3da6e,947e9c6bfd83a06953c420ef92d3da6e1,69.46
342505ef4323f0572eda009be6080f6c,unavailable,2017-09-11 18:49:07,,,,,342505ef4323f0572eda009be6080f6c,342505ef4323f0572eda009be6080f6c1,88.65
7533138abe254f5d3856101e4a21e5f2,unavailable,2017-11-17 19:42:36,,,,,7533138abe254f5d3856101e4a21e5f2,7533138abe254f5d3856101e4a21e5f21,68.53
2f346d92b11fcc7c342b3392b174cf3b,unavailable,2017-12-07 11:53:32,,,,,2f346d92b11fcc7c342b3392b174cf3b,2f346d92b11fcc7c342b3392b174cf3b1,74.7
6178d892fe5eef77fb756aed59b758bd,unavailable,2018-01-15 14:08:28,,,,,6178d892fe5eef77fb756aed59b758bd,6178d892fe5eef77fb756aed59b758bd1,41.75
2867faaa7a912bbc2bf8d8e40d7a0354,unavailable,2017-01-22 20:43:58,,,,,2867faaa7a912bbc2bf8d8e40d7a0354,2867faaa7a912bbc2bf8d8e40d7a03541,138.35
dd8532619e81337caf4ddc77fb34d981,unavailable,2017-05-15 10:58:15,,,,,dd8532619e81337caf4ddc77fb34d981,dd8532619e81337caf4ddc77fb34d9811,43.1
f2a335c81aebf64a9a4309436e7af4a8,unavailable,2017-06-05 17:16:12,,,,,f2a335c81aebf64a9a4309436e7af4a8,f2a335c81aebf64a9a4309436e7af4a81,382.39
974f9f87a3bad01b2ac72fe987505e9b,unavailable,2017-06-09 20:25:03,,,,,974f9f87a3bad01b2ac72fe987505e9b,974f9f87a3bad01b2ac72fe987505e9b1,91.18
b6d6730512437da0a234e99ea7885212,unavailable,2017-09-04 09:44:46,,,,,b6d6730512437da0a234e99ea7885212,b6d6730512437da0a234e99ea78852121,145.64
50428fc6ef58fd5cebf433ef7f06be0d,unavailable,2017-12-04 23:10:03,,,,,50428fc6ef58fd5cebf433ef7f06be0d,50428fc6ef58fd5cebf433ef7f06be0d1,64.62
d05d7ff2f99a1360d7a4e4c902eee05f,unavailable,2018-03-28 10:43:54,,,,,d05d7ff2f99a1360d7a4e4c902eee05f,d05d7ff2f99a1360d7a4e4c902eee05f1,734.06
f0f94b7c7548150f33f5d9e7597d396f,unavailable,2018-05-25 19:17:35,,,,,f0f94b7c7548150f33f5d9e7597d396f,f0f94b7c7548150f33f5d9e7597d396f2,148.95
c186f4babae2b9ffa3ecc0176980acdf,unavailable,2017-05-30 20:29:08,,,,,c186f4babae2b9ffa3ecc0176980acdf,c186f4babae2b9ffa3ecc0176980acdf1,155.73
3e7ca74af2e30d9f16183f5c9d65ef85,unavailable,2017-08-13 13:53:18,,,,,3e7ca74af2e30d9f16183f5c9d65ef85,3e7ca74af2e30d9f16183f5c9d65ef851,101.12
1762aa0ce22469c003348a42e46f5269,unavailable,2017-08-20 19:52:24,,,,,1762aa0ce22469c003348a42e46f5269,1762aa0ce22469c003348a42e46f52691,118.54
6e7f938e1ebc4eb4b205b2ad66c5525d,unavailable,2017-09-12 00:08:18,,,,,6e7f938e1ebc4eb4b205b2ad66c5525d,6e7f938e1ebc4eb4b205b2ad66c5525d1,402.06
e6152cd6ca627fc4f0f5deddea24f7c2,unavailable,2017-11-29 13:23:16,,,,,e6152cd6ca627fc4f0f5deddea24f7c2,e6152cd6ca627fc4f0f5deddea24f7c21,108.37
4a5cf649e3eb500fc079aace5f03583e,unavailable,2018-03-05 14:37:40,,,,,4a5cf649e3eb500fc079aace5f03583e,4a5cf649e3eb500fc079aace5f03583e1,166.68
46ac809c6b319398df696f5668806fee,unavailable,2018-04-03 18:28:35,,,,,46ac809c6b319398df696f5668806fee,46ac809c6b319398df696f5668806fee1,93.39
dadc23575c27fa7a66ce0310807865ba,unavailable,2018-05-08 15:05:15,,,,,dadc23575c27fa7a66ce0310807865ba,dadc23575c27fa7a66ce0310807865ba1,51.96
9bd5312d12f48b04a460f702baff3d8c,canceled,2016-10-06 20:43:30,,,,,9bd5312d12f48b04a460f702baff3d8c,9bd5312d12f48b04a460f702baff3d8c1,221.84
582fd4fa596ee1af88f153a5ba0523f2,canceled,2017-11-09 17:38:45,,,,,582fd4fa596ee1af88f153a5ba0523f2,582fd4fa596ee1af88f153a5ba0523f21,61.79
81b7c7bbc8ec003eeb67d87441a6a148,canceled,2018-08-20 09:03:23,,,,,81b7c7bbc8ec003eeb67d87441a6a148,81b7c7bbc8ec003eeb67d87441a6a1481,92.76
0d3adebce4bebc1f80a7f36e9833f497,canceled,2018-09-03 18:40:50,,,,,0d3adebce4bebc1f80a7f36e9833f497,0d3adebce4bebc1f80a7f36e9833f4971,94.63
1e9cdb2ee26ee17ecb5f050a180cf8ff,unavailable,2017-05-29 19:22:12,,,,,1e9cdb2ee26ee17ecb5f050a180cf8ff,1e9cdb2ee26ee17ecb5f050a180cf8ff1,147.48
dd1341091b6a6b619079944b4aa45eb7,unavailable,2017-09-23 11:36:05,,,,,dd1341091b6a6b619079944b4aa45eb7,dd1341091b6a6b619079944b4aa45eb71,33.68
2b25bdbc985fdd953cced7c3fdf0a2fe,unavailable,2017-11-18 22:23:44,,,,,2b25bdbc985fdd953cced7c3fdf0a2fe,2b25bdbc985fdd953cced7c3fdf0a2fe1,663.72
1ff6183537eb3a189de77b309ed28ad1,unavailable,2018-01-02 17:31:02,,,,,1ff6183537eb3a189de77b309ed28ad1,1ff6183537eb3a189de77b309ed28ad11,84.23
123e27a1a4d0b2481d8618ac3dff7d4e,canceled,2016-10-08 12:44:32,,,,,123e27a1a4d0b2481d8618ac3dff7d4e,123e27a1a4d0b2481d8618ac3dff7d4e1,221.84
ba2821b49c92e278db491d3e19fa0556,canceled,2017-05-02 17:51:28,,,,,ba2821b49c92e278db491d3e19fa0556,ba2821b49c92e278db491d3e19fa05561,110.3
aed488062a3d349252ffe2961e214551,canceled,2017-10-16 09:09:13,,,,,aed488062a3d349252ffe2961e214551,aed488062a3d349252ffe2961e2145511,204.76
fd4c3a2912e854eedd463b329540da4b,canceled,2017-10-28 11:18:48,,,,,fd4c3a2912e854eedd463b329540da4b,fd4c3a2912e854eedd463b329540da4b1,1395.76
7159096c5aa9be77f7f0c26c01ee9793,canceled,2018-03-15 10:06:35,,,,,7159096c5aa9be77f7f0c26c01ee9793,7159096c5aa9be77f7f0c26c01ee97931,280.65
90ab3e7d52544ec7bc3363c82689965f,created,2017-11-06 13:12:34,,,,,90ab3e7d52544ec7bc3363c82689965f,90ab3e7d52544ec7bc3363c82689965f1,245.85
402e0a2ad64d2f2b8f0d06d436789aca,unavailable,2017-10-21 10:58:06,,,,,402e0a2ad64d2f2b8f0d06d436789aca,402e0a2ad64d2f2b8f0d06d436789aca1,317.88
32b5ca23bd0b8761a4e3c0fb0b4b4418,unavailable,2018-01-22 09:33:58,,,,,32b5ca23bd0b8761a4e3c0fb0b4b4418,32b5ca23bd0b8761a4e3c0fb0b4b44181,91.97
2c990009034e1fc83904584b26b5fd25,unavailable,2018-07-18 09:52:46,,,,,2c990009034e1fc83904584b26b5fd25,2c990009034e1fc83904584b26b5fd251,2234.7
a89abace0dcc01eeb267a9660b5ac126,canceled,2018-09-06 18:45:47,,,,,a89abace0dcc01eeb267a9660b5ac126,a89abace0dcc01eeb267a9660b5ac1261,107.13
f747f82cd6f4094876b1df81c7a50145,unavailable,2017-02-22 10:06:32,,,,,f747f82cd6f4094876b1df81c7a50145,f747f82cd6f4094876b1df81c7a501451,35.9
4188e271c401875d724b4e9ee6fe7206,unavailable,2017-12-10 14:04:04,,,,,4188e271c401875d724b4e9ee6fe7206,4188e271c401875d724b4e9ee6fe72061,302.79
f1ee3463a2c0ddd328a63ac9db6af746,unavailable,2018-03-15 19:08:52,,,,,f1ee3463a2c0ddd328a63ac9db6af746,f1ee3463a2c0ddd328a63ac9db6af7461,95.43
94bce2ab6f38b41d29ebbd9d755677bf,canceled,2017-07-09 15:38:45,,,,,94bce2ab6f38b41d29ebbd9d755677bf,94bce2ab6f38b41d29ebbd9d755677bf1,464.59
b07abc8b9acaf00e79b4657419f469f3,unavailable,2017-03-09 17:45:04,,,,,b07abc8b9acaf00e79b4657419f469f3,b07abc8b9acaf00e79b4657419f469f31,23.72
fc55691eabf7bd6d38e8d49b4cdd8629,unavailable,2017-06-07 13:22:49,,,,,fc55691eabf7bd6d38e8d49b4cdd8629,fc55691eabf7bd6d38e8d49b4cdd86291,92.78
74f833bf7c70ce8c3f820f725c213e1c,unavailable,2017-06-30 11:21:11,,,,,74f833bf7c70ce8c3f820f725c213e1c,74f833bf7c70ce8c3f820f725c213e1c1,101.56
9f3458f0433d4cfa472f4682654b8d49,unavailable,2017-07-18 23:36:55,,,,,9f3458f0433d4cfa472f4682654b8d49,9f3458f0433d4cfa472f4682654b8d491,78.18
ee0db22a8e742b752914016708470ec8,unavailable,2017-08-24 11:04:41,,,,,ee0db22a8e742b752914016708470ec8,ee0db22a8e742b752914016708470ec81,167.82
ba6d92892febc6a5ca2dbae073427911,unavailable,2017-09-23 01:41:20,,,,,ba6d92892febc6a5ca2dbae073427911,ba6d92892febc6a5ca2dbae0734279111,67.36
02bfe71c2bbd56f6de9c2c357adff45c,unavailable,2017-12-03 14:28:40,,,,,02bfe71c2bbd56f6de9c2c357adff45c,02bfe71c2bbd56f6de9c2c357adff45c1,137.32
45daa18f4e3e34c727128f6a775fff95,unavailable,2018-01-07 13:49:11,,,,,45daa18f4e3e34c727128f6a775fff95,45daa18f4e3e34c727128f6a775fff951,75.36
269507123b136cce3d2f6c5915f11bad,unavailable,2018-02-12 21:13:25,,,,,269507123b136cce3d2f6c5915f11bad,269507123b136cce3d2f6c5915f11bad1,217.61
8ae36ddb0c9660dabf5341488efb2a30,unavailable,2018-03-03 12:02:45,,,,,8ae36ddb0c9660dabf5341488efb2a30,8ae36ddb0c9660dabf5341488efb2a301,282.3
5290c34bd38a8a095b885f13958db1e1,canceled,2018-08-21 10:25:18,,,,,5290c34bd38a8a095b885f13958db1e1,5290c34bd38a8a095b885f13958db1e11,206.88
6d928ae5792f61a71bb3e3e528bf4a28,unavailable,2017-05-06 14:18:42,,,,,6d928ae5792f61a71bb3e3e528bf4a28,6d928ae5792f61a71bb3e3e528bf4a281,510.99
eb3c2af8fb549b98c453e7bfb641da91,unavailable,2017-05-09 09:37:25,,,,,eb3c2af8fb549b98c453e7bfb641da91,eb3c2af8fb549b98c453e7bfb641da911,127.92
5fabc81b6322c8443648e1b21a6fef21,unavailable,2017-10-10 10:50:03,,,,,5fabc81b6322c8443648e1b21a6fef21,5fabc81b6322c8443648e1b21a6fef211,133.97
bc99558709784e3ae0b9f8dbff8c06f0,unavailable,2017-11-01 14:27:33,,,,,bc99558709784e3ae0b9f8dbff8c06f0,bc99558709784e3ae0b9f8dbff8c06f01,27.77
127f8f54e84665683a3c9bde5b3e768c,unavailable,2018-02-08 18:26:32,,,,,127f8f54e84665683a3c9bde5b3e768c,127f8f54e84665683a3c9bde5b3e768c1,94.21
a0c1632c3bd45c48bed924a7dae3a664,unavailable,2018-02-17 15:48:11,,,,,a0c1632c3bd45c48bed924a7dae3a664,a0c1632c3bd45c48bed924a7dae3a6641,84.14
69fd1a4dd8b96b9ab0dc82b95be21efd,unavailable,2018-07-31 09:55:46,,,,,69fd1a4dd8b96b9ab0dc82b95be21efd,69fd1a4dd8b96b9ab0dc82b95be21efd1,101.88
b93ffbad842670470ec41f35a317ee65,unavailable,2017-02-08 22:47:10,,,,,b93ffbad842670470ec41f35a317ee65,b93ffbad842670470ec41f35a317ee651,83.11
10e080f0e43ef41f43b9ff6da4451835,unavailable,2017-03-02 21:27:17,,,,,10e080f0e43ef41f43b9ff6da4451835,10e080f0e43ef41f43b9ff6da44518351,37.51
03d1edbd314ca7682ec0f3e67d3763e2,unavailable,2017-06-29 20:04:14,,,,,03d1edbd314ca7682ec0f3e67d3763e2,03d1edbd314ca7682ec0f3e67d3763e21,74.03
791d454dd290baaf30d599c6183d7489,unavailable,2017-08-15 11:17:02,,,,,791d454dd290baaf30d599c6183d7489,791d454dd290baaf30d599c6183d74891,51.38
48f2d0b950703bfb145b7c3c0641b4bb,unavailable,2017-08-30 01:21:05,,,,,48f2d0b950703bfb145b7c3c0641b4bb,48f2d0b950703bfb145b7c3c0641b4bb10,7.07
48f2d0b950703bfb145b7c3c0641b4bb,unavailable,2017-08-30 01:21:05,,,,,48f2d0b950703bfb145b7c3c0641b4bb,48f2d0b950703bfb145b7c3c0641b4bb4,8.88
48f2d0b950703bfb145b7c3c0641b4bb,unavailable,2017-08-30 01:21:05,,,,,48f2d0b950703bfb145b7c3c0641b4bb,48f2d0b950703bfb145b7c3c0641b4bb8,8.88
48f2d0b950703bfb145b7c3c0641b4bb,unavailable,2017-08-30 01:21:05,,,,,48f2d0b950703bfb145b7c3c0641b4bb,48f2d0b950703bfb145b7c3c0641b4bb6,8.88
48f2d0b950703bfb145b7c3c0641b4bb,unavailable,2017-08-30 01:21:05,,,,,48f2d0b950703bfb145b7c3c0641b4bb,48f2d0b950703bfb145b7c3c0641b4bb9,8.88
48f2d0b950703bfb145b7c3c0641b4bb,unavailable,2017-08-30 01:21:05,,,,,48f2d0b950703bfb145b7c3c0641b4bb,48f2d0b950703bfb145b7c3c0641b4bb7,8.88
48f2d0b950703bfb145b7c3c0641b4bb,unavailable,2017-08-30 01:21:05,,,,,48f2d0b950703bfb145b7c3c0641b4bb,48f2d0b950703bfb145b7c3c0641b4bb3,8.88
48f2d0b950703bfb145b7c3c0641b4bb,unavailable,2017-08-30 01:21:05,,,,,48f2d0b950703bfb145b7c3c0641b4bb,48f2d0b950703bfb145b7c3c0641b4bb5,8.88
48f2d0b950703bfb145b7c3c0641b4bb,unavailable,2017-08-30 01:21:05,,,,,48f2d0b950703bfb145b7c3c0641b4bb,48f2d0b950703bfb145b7c3c0641b4bb2,8.88
48f2d0b950703bfb145b7c3c0641b4bb,unavailable,2017-08-30 01:21:05,,,,,48f2d0b950703bfb145b7c3c0641b4bb,48f2d0b950703bfb145b7c3c0641b4bb1,8.9
2d31315ad8289e1e63c8451715e80306,unavailable,2017-09-07 13:52:34,,,,,2d31315ad8289e1e63c8451715e80306,2d31315ad8289e1e63c8451715e803061,192.66
a3ef7e4271c9088cf2d3de8305ef2355,unavailable,2017-11-03 22:26:44,,,,,a3ef7e4271c9088cf2d3de8305ef2355,a3ef7e4271c9088cf2d3de8305ef23551,18.37
a4f71a0d584883f990018a219bb7dfb4,unavailable,2017-11-03 18:44:49,,,,,a4f71a0d584883f990018a219bb7dfb4,a4f71a0d584883f990018a219bb7dfb41,211.48
f3e5a0592463640ef9fd04d79724dac9,unavailable,2018-01-14 12:21:39,,,,,f3e5a0592463640ef9fd04d79724dac9,f3e5a0592463640ef9fd04d79724dac91,113.62
5034308872e3b0e7c30ab14859feef53,unavailable,2018-01-18 17:41:34,,,,,5034308872e3b0e7c30ab14859feef53,5034308872e3b0e7c30ab14859feef531,143.22
8cacf6d8c088e18ca96ee6d5a138461b,canceled,2017-05-27 22:42:30,,,,,8cacf6d8c088e18ca96ee6d5a138461b,8cacf6d8c088e18ca96ee6d5a138461b1,96.8
5d9e1e0e7084f2f9e90a7069e64cba61,canceled,2017-11-05 13:58:19,,,,,5d9e1e0e7084f2f9e90a7069e64cba61,5d9e1e0e7084f2f9e90a7069e64cba611,36.68
6338011716bfe53b960847be47479662,unavailable,2017-11-16 12:28:25,,,,,6338011716bfe53b960847be47479662,6338011716bfe53b960847be474796621,61.19
453cabc3a3d6d0d80bd08d9eefb6a607,unavailable,2017-12-06 19:47:40,,,,,453cabc3a3d6d0d80bd08d9eefb6a607,453cabc3a3d6d0d80bd08d9eefb6a6071,183.53
897b4da63b6edde1a33a9fb7caf1dd10,unavailable,2018-07-30 07:38:21,,,,,897b4da63b6edde1a33a9fb7caf1dd10,897b4da63b6edde1a33a9fb7caf1dd102,14.0
897b4da63b6edde1a33a9fb7caf1dd10,unavailable,2018-07-30 07:38:21,,,,,897b4da63b6edde1a33a9fb7caf1dd10,897b4da63b6edde1a33a9fb7caf1dd101,330.48
dd38e535112fb5094b53b1997c4eda52,canceled,2018-08-13 13:01:54,,,,,dd38e535112fb5094b53b1997c4eda52,dd38e535112fb5094b53b1997c4eda521,573.68
1a5d21f44c73693b9930d0ca33a9d0b1,canceled,2018-08-16 17:50:14,,,,,1a5d21f44c73693b9930d0ca33a9d0b1,1a5d21f44c73693b9930d0ca33a9d0b11,236.39
5f2dbe00a1732133a6809ae1af554123,unavailable,2017-02-06 08:18:30,,,,,5f2dbe00a1732133a6809ae1af554123,5f2dbe00a1732133a6809ae1af5541231,227.04
4a0d049ee6c82b3348a21bb211c0a44d,unavailable,2017-06-07 09:53:30,,,,,4a0d049ee6c82b3348a21bb211c0a44d,4a0d049ee6c82b3348a21bb211c0a44d1,67.88
2e935fa1d39497aa0ec3f1107fbfb5b8,unavailable,2017-09-29 14:07:03,,,,,2e935fa1d39497aa0ec3f1107fbfb5b8,2e935fa1d39497aa0ec3f1107fbfb5b81,18.37
930f7f40db5f938e56fbc1bdcd1bb28b,unavailable,2018-02-16 20:04:22,,,,,930f7f40db5f938e56fbc1bdcd1bb28b,930f7f40db5f938e56fbc1bdcd1bb28b1,114.35
dba5062fbda3af4fb6c33b1e040ca38f,created,2018-02-09 17:21:04,,,,,dba5062fbda3af4fb6c33b1e040ca38f,dba5062fbda3af4fb6c33b1e040ca38f1,137.6
27b7289530871ba2c68509ec562b1544,unavailable,2017-01-31 14:54:29,,,,,27b7289530871ba2c68509ec562b1544,27b7289530871ba2c68509ec562b15441,86.78
95251874fe384d74df990ccb85bea4ab,unavailable,2017-07-05 13:55:19,,,,,95251874fe384d74df990ccb85bea4ab,95251874fe384d74df990ccb85bea4ab1,162.27
b7c0d5af4a5a6374adedc4dd9ab21923,unavailable,2018-01-01 23:50:58,,,,,b7c0d5af4a5a6374adedc4dd9ab21923,b7c0d5af4a5a6374adedc4dd9ab219231,32.68
aaab15da689073f8f9aa978a390a69d1,unavailable,2018-01-16 14:27:59,,,,,aaab15da689073f8f9aa978a390a69d1,aaab15da689073f8f9aa978a390a69d11,210.09
b642a3e08bfd10119c9b7e948c936e93,canceled,2017-02-03 01:03:44,,,,,b642a3e08bfd10119c9b7e948c936e93,b642a3e08bfd10119c9b7e948c936e931,35.95
c306eca42d32507b970739b5b6a5a33a,canceled,2018-08-13 09:14:07,,,,,c306eca42d32507b970739b5b6a5a33a,c306eca42d32507b970739b5b6a5a33a1,122.07
4b460251c3d2ba44dd61b0b6c3410ac6,unavailable,2017-03-27 17:19:37,,,,,4b460251c3d2ba44dd61b0b6c3410ac6,4b460251c3d2ba44dd61b0b6c3410ac62,231.94
4b460251c3d2ba44dd61b0b6c3410ac6,unavailable,2017-03-27 17:19:37,,,,,4b460251c3d2ba44dd61b0b6c3410ac6,4b460251c3d2ba44dd61b0b6c3410ac61,1400.0
43f15e122ae8ae3eda33bf64b011c085,unavailable,2017-08-06 22:09:17,,,,,43f15e122ae8ae3eda33bf64b011c085,43f15e122ae8ae3eda33bf64b011c0851,58.28
842784b3b697f1dbb51781a20352709a,unavailable,2017-09-05 17:32:12,,,,,842784b3b697f1dbb51781a20352709a,842784b3b697f1dbb51781a20352709a1,70.67
85a22eb264ad44ff56c4955a66876fed,unavailable,2017-11-20 16:10:58,,,,,85a22eb264ad44ff56c4955a66876fed,85a22eb264ad44ff56c4955a66876fed1,0.07
